"STRUCTURE","STRUCTURE_ID","STRUCTURE_NAME","ACTION","REF_AREA","Reference.area","MEASURE","Measure","UNIT_MEASURE","Unit.of.measure","TRANSFORMATION","Transformation","ADJUSTMENT","Adjustment","SEX","Sex","AGE","Age","ACTIVITY","Economic.activity","FREQ","Frequency.of.observation","TIME_PERIOD","Time.period","OBS_VALUE","Observation.value","BASE_PER","Base.period","OBS_STATUS","Observation.status","UNIT_MULT","Unit.multiplier","DECIMALS","Decimals"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2009-Q2",NA,43.5,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2009-Q3",NA,42.8,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2009-Q4",NA,44.7,NA,NA,NA,"B","Time series break",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2010-Q1",NA,43.3,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2010-Q2",NA,43,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2010-Q3",NA,44.1,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2010-Q4",NA,45.2,NA,NA,NA,"B","Time series break",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2011-Q1",NA,44.5,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2011-Q2",NA,45.4,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2011-Q3",NA,45.9,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2011-Q4",NA,46.1,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2012-Q1",NA,43.3,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2012-Q2",NA,43.9,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2012-Q3",NA,43.8,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2012-Q4",NA,44.7,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2013-Q1",NA,44.9,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2013-Q2",NA,44,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2013-Q3",NA,44.1,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2013-Q4",NA,45.5,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2014-Q1",NA,43.9,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2014-Q2",NA,43.1,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2014-Q3",NA,43.5,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2014-Q4",NA,44.5,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2015-Q1",NA,44.2,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2015-Q2",NA,42.7,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2015-Q3",NA,42.4,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2015-Q4",NA,44.3,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2016-Q1",NA,43.1,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2016-Q2",NA,42.7,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2016-Q3",NA,44.6,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2016-Q4",NA,45.1,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2017-Q1",NA,44.2,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2017-Q2",NA,43.6,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2017-Q3",NA,45.1,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2017-Q4",NA,46.7,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2018-Q1",NA,44.4,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2018-Q2",NA,43.1,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2018-Q3",NA,45.6,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2018-Q4",NA,46,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2019-Q1",NA,45.3,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2019-Q2",NA,44.9,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2019-Q3",NA,45.9,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2019-Q4",NA,46,NA,NA,NA,"B","Time series break",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2020-Q1",NA,45.9,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2020-Q2",NA,44.9,NA,NA,NA,"U","Low reliability",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2020-Q3",NA,45.2,NA,NA,NA,"U","Low reliability",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y15T24","From 15 to 24 years","_Z","Not applicable","Q","Quarterly","2020-Q4",NA,45.3,NA,NA,NA,"U","Low reliability",0,"Units",1,"One"
